congo, [cacao; rhododendron; sweet; floral], [0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 1; 1; 0; 0; 0; 0; 0; 0; 0], [0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0]
costa rica, [sweet; honey; cedar; tea; rose; mango; tart; spice], [0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 0; 1; 1; 0; 0; 1; 1; 0; 0; 0], [0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0]
ethiopia, [tart; cedar; honey], [0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 0; 0; 1; 0; 0; 0], [1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0]
panama, [sweet; cacao; mango; sandalwood; tart], [0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 1; 0; 0; 0; 1; 1; 0; 0; 0], [0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0]
salvador, [sweet; guava; cacao; lime; almond; tart], [0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 1; 0; 1; 0; 0; 0; 1; 1; 1; 1; 0], [0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0]
panama, [spice; sweet; hazelnut], [0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 1; 0; 0; 1; 0; 0; 0; 0; 0; 0; 0; 0], [0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0]
kenya, [currant; tamarind; floral; vanilla], [0; 0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 1; 0; 0; 0; 0; 0; 1; 0], [0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0]
panama, [cashew; grapefruit; sandalwood; spice; nut; sweet], [0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 1; 1; 0; 0; 1; 0; 0; 0; 0; 0; 1; 0; 0], [0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0]
kenya, [tart; peach; vanilla; grapefruit; almond; peppercorn; sweet], [0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 1; 0; 0; 1; 0; 0; 1; 1; 1; 1; 0; 0], [0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0]
colombia, [spice; hazelnut; tobacco; cinnamon], [0; 0; 0; 0; 0; 0; 1; 0; 0; 0; 1; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0], [0; 0; 0; 0; 0; 0; 1; 0; 0; 0; 0]
panama, [sweet; sandalwood; ripe; cacao], [1; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 1; 0; 0; 0; 0; 0; 0; 0; 0], [0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0]
colombia, [sweet; floral; wood; rose], [0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 1; 0; 0; 0; 0; 0; 0; 0], [0; 0; 0; 0; 0; 0; 1; 0; 0; 0; 0]
ethiopia, [sweet; wood; grapefruit; mango; tart], [0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 0; 1; 1; 1; 0; 0], [1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0]
kenya, [sweet; cacao; guava; hazelnut; floral], [0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 1; 0; 1; 1; 0; 0; 1; 0; 0; 0; 0], [0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0]
kenya, [cedar; plum; lime; tart; lemon], [0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 1; 0; 1; 1; 1; 0], [0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0]
ethiopia yirgacheff, [sandalwood; plum; nut], [0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 0; 0; 1; 1; 0; 0; 0; 0; 0], [1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0]
kenya, [sweet; currant; lime], [0; 0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 0; 0; 0; 1; 1; 0], [0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0]
guatemala, [sweet; peach; sandalwood; almond], [0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 1; 0; 0; 1; 1; 0; 0; 0; 0], [0; 0; 0; 0; 1; 0; 0; 0; 0; 0; 0]
kenya, [floral; honey; plum; sweet], [0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 1; 1; 1; 0; 0; 0; 0; 0], [0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0]
salvador, [almond; apricot], [0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 0; 0; 0; 1; 0; 0; 0; 0; 0], [0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0]
kenya, [sweet; tart; grapefruit; sandalwood], [0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 0; 0; 1; 1; 0; 0], [0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0]
ethiopia, [sweet; spice; hazelnut; ripe; cinnamon; tart], [1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 1; 0; 0; 1; 0; 0; 0; 0; 1; 0; 0; 0], [1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0]
blend, [peppercorn; pear; oak; sweet], [0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 0; 1; 0; 0; 0; 1; 0; 0; 0; 0], [0; 0; 0; 1; 0; 0; 0; 0; 0; 0; 0]
blend, [cedar; caramel; sweet; floral], [0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 1; 1; 0; 0; 0; 0; 0; 0; 0], [0; 0; 0; 1; 0; 0; 0; 0; 0; 0; 0]
ethiopia, [tart; caramel; sweet], [0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 1; 0; 0; 0; 0; 1; 0; 0; 0], [1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0]
ethiopia, [sweet; tea; rose; almond; cedar; spice], [0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 1; 1; 0; 0; 1; 1; 0; 0; 0; 0; 0; 0; 0], [1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0]
ethiopia, [sweet; lemon; cacao; peppercorn; tart; floral; spice], [0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 1; 0; 1; 1; 0; 0; 0; 1; 1; 0; 0], [1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0]
ethiopia, [spice; peppercorn; cacao; sweet; floral], [0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 1; 0; 1; 1; 0; 0; 0; 0; 0; 0; 0], [1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0]
ethiopia, [sweet; honey; pear; ripe], [1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 0; 1; 0; 0; 0; 0], [1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0]
ethiopia, [tart; almond; sandalwood; sweet; floral], [0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 1; 1; 0; 0; 0; 1; 0; 0; 0], [1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0]
ethiopia, [floral; apricot; almond; syrup; tart], [0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 1; 1; 0; 1; 0; 1; 0; 0; 0], [1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0]
ethiopia, [lemon; sweet; herb], [1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 0; 0; 0; 1; 0; 0], [1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0]
ethiopia, [sweet; lemon; apricot; cacao], [0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 1; 0; 0; 1; 0; 0; 1; 0; 0], [1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0]
ethiopia, [sweet; currant; cacao; clove; spice], [0; 0; 1; 0; 0; 0; 0; 0; 0; 0; 1; 0; 1; 0; 1; 0; 0; 0; 0; 0; 0; 0; 0], [1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0]
kenya, [spice; currant; peppercorn; tart], [0; 0; 1; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 0], [0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0]
ethiopia yirgacheff, [floral; rose; almond; lime; sweet], [0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 1; 1; 0; 0; 0; 0; 1; 1; 0], [1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0]
ethiopia, [lemon; sweet; honey; tobacco; tart], [0; 0; 0; 0; 0; 0; 1; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 0; 0; 1; 1; 0; 0], [1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0]
blend, [tart; lemon; hazelnut; flower; sweet], [0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 1; 1; 0; 0; 0; 1; 1; 0; 0], [0; 0; 0; 1; 0; 0; 0; 0; 0; 0; 0]
blend, [sweet; tart; wood; hazelnut], [0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 1; 0; 0; 0; 0; 1; 0; 0; 0], [0; 0; 0; 1; 0; 0; 0; 0; 0; 0; 0]
blend, [almond; peppercorn; nut], [0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0], [0; 0; 0; 1; 0; 0; 0; 0; 0; 0; 0]
ethiopia yirgacheff, [tart; spice; lemon; peppercorn; hazelnut], [0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 1; 0; 0; 0; 0; 0; 0; 0; 1; 1; 0; 0], [1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0]
blend, [tart; sweet; floral], [0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 1; 0; 0; 0; 1; 0; 0; 0], [0; 0; 0; 1; 0; 0; 0; 0; 0; 0; 0]
blend, [sweet; spice; caramel; pecan; cedar; nut], [0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 1; 1; 0; 1; 1; 0; 0; 0; 0; 0; 0; 0; 0], [0; 0; 0; 1; 0; 0; 0; 0; 0; 0; 0]
ethiopia yirgacheff, [sweet; peppercorn; cacao; tea; rose; floral; wood; spice], [0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 1; 0; 1; 1; 0; 0; 0; 0; 0; 0; 0], [1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0]
blend, [sweet; cacao; sandalwood; wood], [0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 1; 0; 0; 0; 0; 0; 0; 0; 0], [0; 0; 0; 1; 0; 0; 0; 0; 0; 0; 0]
blend, [sweet; vanilla; grapefruit; floral], [0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 1; 0; 0; 0; 0; 1; 0; 0], [0; 0; 0; 1; 0; 0; 0; 0; 0; 0; 0]
blend, [tart; floral; oak; apricot; thyme; herb], [1; 1; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 0; 0; 1; 0; 1; 0; 1; 0; 0; 0], [0; 0; 0; 1; 0; 0; 0; 0; 0; 0; 0]
kenya, [sweet; currant], [0; 0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 0; 0; 0; 0; 0; 0], [0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0]
ethiopia, [tart; syrup; peach; cacao; sweet], [0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 1; 0; 0; 1; 1; 1; 0; 0; 0], [1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0]
panama, [sweet; lemon; nutmeg; floral], [0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 0; 1; 1; 0; 0; 0; 0; 1; 0; 0], [0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0]
kenya, [sweet; oak; floral; wood], [0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 1; 0; 0; 0; 0; 0; 0; 0], [0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0]
guatemala, [spice; tea; rose; tamarind; sweet; tart], [0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 0; 1; 1; 0; 0; 0; 1; 0; 1; 0], [0; 0; 0; 0; 1; 0; 0; 0; 0; 0; 0]
sumatra, [sweet; syrup; sandalwood; cacao; floral; wood], [0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 1; 1; 0; 0; 0; 0; 0; 0; 0], [0; 0; 0; 0; 0; 1; 0; 0; 0; 0; 0]
panama, [peach; tart], [0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 1; 1; 0; 0; 0], [0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0]
ethiopia, [cacao; cedar; nut; floral], [0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 1; 0; 0; 1; 0; 0; 0; 0; 0; 0; 0], [1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0]
kenya, [sweet; currant; grapefruit; tamarind], [0; 0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 0; 0; 0; 1; 1; 0], [0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0]
season, [tea; rose; sweet], [0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 1; 0; 0; 0; 0; 0; 0; 0], [0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0]
ethiopia, [spice; cacao; thyme; caramel; apricot; sweet; floral], [0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 1; 1; 1; 1; 0; 1; 0; 0; 0; 0; 0], [1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0]
ethiopia, [tea; almond; sweet; spice], [0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 1; 0; 0; 1; 1; 0; 0; 0; 0; 0; 0; 0], [1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0]
ethiopia yirgacheff, [apricot; caramel; oak; sweet], [0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 1; 0; 0; 1; 0; 0; 0; 0; 0], [1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0]
kenya, [sweet; spice; apricot; cedar], [0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 0; 1; 0; 0; 1; 0; 0; 0; 0; 0], [0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0]
costa rica, [tart; peach; cacao; peppercorn; lemon; sweet], [0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 1; 0; 1; 0; 0; 1; 1; 1; 1; 0; 0], [0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0]
nicaragua, [sweet; tart; lemon; peppercorn], [0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 0; 1; 0; 0; 0; 0; 1; 1; 0; 0], [0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0]
nicaragua, [tart; herb; clove; sweet], [1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 0; 1; 0; 0; 0; 0; 1; 0; 0; 0], [0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0]
nicaragua, [sweet; peppercorn; almond; tart], [0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 1; 0; 0; 1; 0; 0; 0; 0; 1; 0; 0; 0], [0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0]
congo, [nutmeg; syrup; peach], [0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 0; 1; 0; 0; 1; 1; 0; 0; 0; 0], [0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0]
nicaragua, [sweet; tart; rhododendron; cedar; vanilla], [0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 1; 0; 0; 0; 1; 0; 0; 0], [0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0]
nicaragua, [spice; almond; sweet], [0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 1; 0; 0; 1; 0; 0; 0; 0; 0; 0; 0; 0], [0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0]
blend, [sweet; sandalwood; lime; wood], [0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 0; 0; 0; 1; 1; 0], [0; 0; 0; 1; 0; 0; 0; 0; 0; 0; 0]
ethiopia, [sweet; tart; cacao; lemon; grapefruit; floral], [0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 1; 1; 0; 0; 0; 1; 1; 0; 0], [1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0]
ethiopia, [sweet; tart; floral; herb], [1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 1; 0; 0; 0; 1; 0; 0; 0], [1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0]
kenya, [tart; currant; sweet; wood], [0; 1; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 0; 0; 1; 0; 0; 0], [0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0]
guatemala, [sweet; herb; tart], [1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 0; 0; 1; 0; 0; 0], [0; 0; 0; 0; 1; 0; 0; 0; 0; 0; 0]
salvador, [tamarind; walnut; cedar; sweet; tart], [0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 1; 0; 0; 0; 0; 1; 0; 1; 0], [0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0]
ethiopia, [butterscotch; lemon; sweet; floral], [0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 1; 1; 0; 0; 0; 0; 1; 0; 0], [1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0]
colombia, [sweet; guava; cacao; tart], [0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 1; 0; 0; 0; 1; 1; 0; 0; 0], [0; 0; 0; 0; 0; 0; 1; 0; 0; 0; 0]
ethiopia, [sweet; ripe; honey; pine; nut; spice; tart], [1; 1; 0; 0; 0; 0; 0; 0; 0; 0; 1; 1; 0; 0; 1; 0; 0; 0; 0; 1; 0; 0; 0], [1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0]
costa rica, [sweet; pine; cinnamon; almond], [0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 1; 1; 0; 0; 1; 0; 0; 0; 0; 0; 0; 0; 0], [0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0]
costa rica, [almond], [0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0], [0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0]
ethiopia, [roast; cedar; nut], [0; 1; 0; 0; 0; 0; 0; 0; 0; 1; 0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0], [1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0]
guatemala, [ripe; peppercorn; clove; tobacco; smoke; spice], [1; 0; 0; 0; 0; 0; 1; 0; 1; 0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0], [0; 0; 0; 0; 1; 0; 0; 0; 0; 0; 0]
brazil, [floral; cedar; lime; apricot; wood], [0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 1; 0; 0; 1; 1; 0], [0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1]
salvador, [floral; tart; apricot; syrup; sweet], [0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 1; 0; 1; 0; 1; 0; 0; 0], [0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0]
kenya, [sweet; currant; honey; tart; nut], [0; 0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 1; 0; 0; 0; 0; 1; 0; 0; 0], [0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0]
guatemala, [tart; almond; sandalwood], [0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 0], [0; 0; 0; 0; 1; 0; 0; 0; 0; 0; 0]
ethiopia yirgacheff, [sweet; ripe; wood; grapefruit; flower; floral; tart], [1; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 1; 0; 0; 0; 1; 1; 0; 0], [1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0]
kenya, [tart; sweet], [0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 0; 0; 1; 0; 0; 0], [0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0]
ethiopia, [tart; sandalwood; cacao; sweet], [0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 1; 0; 0; 0; 0; 1; 0; 0; 0], [1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0]
ethiopia, [sweet; tart; cedar; almond], [0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 1; 0; 0; 0; 0; 1; 0; 0; 0], [1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0]
colombia, [sweet; cacao; apricot; sandalwood; syrup; floral], [0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 1; 1; 0; 1; 0; 0; 0; 0; 0], [0; 0; 0; 0; 0; 0; 1; 0; 0; 0; 0]
kenya, [honey; currant; pine; sweet; tart], [0; 1; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 0; 0; 1; 0; 0; 0], [0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0]
ethiopia, [spice; ripe; mango; lemon; sweet; ferment; floral], [1; 0; 0; 0; 0; 0; 0; 1; 0; 0; 1; 0; 0; 0; 1; 1; 0; 0; 1; 0; 1; 0; 0], [1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0]
kenya, [sweet; honey; tart], [0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 0; 0; 1; 0; 0; 0], [0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0]
guatemala, [lime; ripe; pear; floral; vanilla; tart; sweet], [1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 1; 0; 0; 1; 1; 1; 1; 0], [0; 0; 0; 0; 1; 0; 0; 0; 0; 0; 0]
ethiopia, [sweet; tea; rose; almond], [0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 1; 1; 0; 0; 0; 0; 0; 0; 0], [1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0]
guatemala, [cashew; sweet; cedar; tart], [0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 1; 0; 0; 0; 0; 1; 0; 0; 0], [0; 0; 0; 0; 1; 0; 0; 0; 0; 0; 0]
panama, [sweet; tart; lime; grapefruit; spice; almond], [0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 1; 0; 0; 1; 0; 0; 0; 0; 1; 1; 1; 0], [0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0]
ethiopia, [sweet; cacao; mango; rose], [0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 1; 1; 0; 0; 1; 0; 0; 0; 0], [1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0]
brazil, [sweet; caramel; cacao; spice], [0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 1; 1; 1; 0; 0; 0; 0; 0; 0; 0; 0], [0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1]
colombia, [spice; tobacco; sweet; floral], [0; 0; 0; 0; 0; 0; 1; 0; 0; 0; 1; 0; 0; 0; 1; 1; 0; 0; 0; 0; 0; 0; 0], [0; 0; 0; 0; 0; 0; 1; 0; 0; 0; 0]
ethiopia yirgacheff, [sweet; tart; peach; cacao; syrup; rhododendron], [0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 1; 1; 0; 1; 1; 1; 0; 0; 0], [1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0]
guatemala, [grapefruit; hazelnut; rhododendron; nut], [0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 0; 1; 0; 0; 0; 0; 1; 0; 0], [0; 0; 0; 0; 1; 0; 0; 0; 0; 0; 0]
costa rica, [sweet; ripe; cashew; wood], [1; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 1; 0; 0; 0; 0; 0; 0; 0; 0], [0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0]
ethiopia, [cedar; grapefruit; sweet], [0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 0; 0; 0; 1; 0; 0], [1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0]
kenya, [sweet; honey; currant; sandalwood; tart], [0; 1; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 0; 0; 1; 0; 0; 0], [0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0]
colombia, [lemon; tart; floral], [0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 0; 1; 1; 0; 0], [0; 0; 0; 0; 0; 0; 1; 0; 0; 0; 0]
kenya, [sweet; currant; cedar; grapefruit; floral; vanilla; roast], [0; 1; 1; 0; 0; 0; 0; 0; 0; 1; 0; 0; 0; 0; 1; 1; 0; 0; 0; 0; 1; 0; 0], [0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0]
peru, [ripe; cashew; sweet], [1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 1; 0; 0; 0; 0; 0; 0; 0; 0], [0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1]
ethiopia, [roast; floral], [0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 0; 0; 0; 1; 0; 0; 0; 0; 0; 0; 0], [1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0]
blend, [sweet; nut; walnut; peach], [0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 1; 0; 0; 1; 1; 0; 0; 0; 0], [0; 0; 0; 1; 0; 0; 0; 0; 0; 0; 0]
sumatra, [plum; pine; sweet], [0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 1; 1; 0; 0; 0; 0; 0], [0; 0; 0; 0; 0; 1; 0; 0; 0; 0; 0]
